104,2009,8,"67 589,9"
105,2009,8,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
106,2009,8,"1 020 192,1"
107,2009,8,"4.3. из них: просроченная задолженность, млн.руб."
108,2009,8,"23 023,2"
109,2009,8,"5. Средневзвешенный срок кредитования, месяцев"
110,2009,8,"197,9"
111,2009,8,"6. Средневзвешенная ставка, %"
112,2009,8,"14,64"
113,2009,9,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
114,2009,9,569
115,2009,9,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
116,2009,9,65 476
117,2009,9,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
118,2009,9,"78 810,2"
119,2009,9,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
120,2009,9,"1 014 653,9"
121,2009,9,"4.3. из них: просроченная задолженность, млн.руб."
122,2009,9,"24 228,1"
123,2009,9,"5. Средневзвешенный срок кредитования, месяцев"
124,2009,9,"197,7"
125,2009,9,"6. Средневзвешенная ставка, %"
126,2009,9,"14,62"
127,2009,10,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
128,2009,10,569
129,2009,10,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
130,2009,10,77 594
131,2009,10,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
132,2009,10,"91 723,1"
133,2009,10,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
134,2009,10,"1 004 004,6"
135,2009,10,"4.3. из них: просроченная задолженность, млн.руб."
136,2009,10,"26 304,7"
137,2009,10,"5. Средневзвешенный срок кредитования, месяцев"
138,2009,10,"197,6"
139,2009,10,"6. Средневзвешенная ставка, %"
140,2009,10,"14,59"
141,2009,11,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
142,2009,11,576
143,2009,11,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
144,2009,11,92 363
145,2009,11,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
146,2009,11,"107 969,4"
147,2009,11,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
148,2009,11,"995 943,0"
149,2009,11,"4.3. из них: просроченная задолженность, млн.руб."
150,2009,11,"26 529,8"
151,2009,11,"5. Средневзвешенный срок кредитования, месяцев"
152,2009,11,"197,6"
153,2009,11,"6. Средневзвешенная ставка, %"
154,2009,11,"14,53"
155,2009,12,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
156,2009,12,580
157,2009,12,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
158,2009,12,107 062
159,2009,12,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
160,2009,12,"124 628,6"
161,2009,12,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
162,2009,12,"1 001 022,0"
163,2009,12,"4.3. из них: просроченная задолженность, млн.руб."
164,2009,12,"27 721,0"
165,2009,12,"5. Средневзвешенный срок кредитования, месяцев"
166,2009,12,"198,3"
167,2009,12,"6. Средневзвешенная ставка, %"
168,2009,12,"14,45"
169,2010,1,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
170,2010,1,584
171,2010,1,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
172,2010,1,130 085
173,2010,1,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
174,2010,1,"152 500,3"
175,2010,1,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
176,2010,1,"1 010 888,5"
177,2010,1,"4.3. из них: просроченная задолженность, млн.руб."
178,2010,1,"31 030,6"
179,2010,1,"5. Средневзвешенный срок кредитования, месяцев"
180,2010,1,"197,5"
181,2010,1,"6. Средневзвешенная ставка, %"
182,2010,1,"14,32"
183,2010,2,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
184,2010,2,577
185,2010,2,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
186,2010,2,7 448
187,2010,2,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
188,2010,2,8 430
189,2010,2,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
190,2010,2,1 008 584
191,2010,2,"4.3. из них: просроченная задолженность, млн.руб."
192,2010,2,32 147
193,2010,2,"5. Средневзвешенный срок кредитования, месяцев"
194,2010,2,"194,9"
195,2010,2,"6. Средневзвешенная ставка, %"
196,2010,2,"13,93"
197,2010,3,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
198,2010,3,583
199,2010,3,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
200,2010,3,21 176
201,2010,3,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
202,2010,3,24 592
203,2010,3,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
204,2010,3,1 005 758
205,2010,3,"4.3. из них: просроченная задолженность, млн.руб."
206,2010,3,33 036
207,2010,3,"5. Средневзвешенный срок кредитования, месяцев"
208,2010,3,"196,1"
209,2010,3,"6. Средневзвешенная ставка, %"
210,2010,3,"13,74"
211,2010,4,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
212,2010,4,585
213,2010,4,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
214,2010,4,40 425
215,2010,4,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
216,2010,4,48 958
217,2010,4,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
218,2010,4,1 006 977
219,2010,4,"4.3. из них: просроченная задолженность, млн.руб."
220,2010,4,34 088
221,2010,4,"5. Средневзвешенный срок кредитования, месяцев"
222,2010,4,"196,6"
223,2010,4,"6. Средневзвешенная ставка, %"
224,2010,4,"13,58"
225,2010,5,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
226,2010,5,589
227,2010,5,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
228,2010,5,62 280
229,2010,5,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
230,2010,5,76 290
231,2010,5,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
232,2010,5,1 013 821
233,2010,5,"4.3. из них: просроченная задолженность, млн.руб."
234,2010,5,35 344
235,2010,5,"5. Средневзвешенный срок кредитования, месяцев"
236,2010,5,"196,8"
237,2010,5,"6. Средневзвешенная ставка, %"
238,2010,5,"13,52"
239,2010,6,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
240,2010,6,582
241,2010,6,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
242,2010,6,82 976
243,2010,6,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
244,2010,6,102 430
245,2010,6,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
246,2010,6,1 025 119
247,2010,6,"4.3. из них: просроченная задолженность, млн.руб."
248,2010,6,38 052
249,2010,6,"5. Средневзвешенный срок кредитования, месяцев"
250,2010,6,"197,5"
251,2010,6,"6. Средневзвешенная ставка, %"
252,2010,6,"13,49"
253,2010,7,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
254,2010,7,588
255,2010,7,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
256,2010,7,107 224
257,2010,7,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
258,2010,7,133 364
259,2010,7,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
260,2010,7,1 033 903
261,2010,7,"4.3. из них: просроченная задолженность, млн.руб."
262,2010,7,38 595
263,2010,7,"5. Средневзвешенный срок кредитования, месяцев"
264,2010,7,"197,8"
265,2010,7,"6. Средневзвешенная ставка, %"
266,2010,7,"13,45"
267,2010,8,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
268,2010,8,594
269,2010,8,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
270,2010,8,133 228
271,2010,8,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
272,2010,8,166 229
273,2010,8,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
274,2010,8,1 042 253
275,2010,8,"4.3. из них: просроченная задолженность, млн.руб."
276,2010,8,39 933
277,2010,8,"5. Средневзвешенный срок кредитования, месяцев"
278,2010,8,"196,8"
279,2010,8,"6. Средневзвешенная ставка, %"
280,2010,8,"13,39"
281,2010,9,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
282,2010,9,603
283,2010,9,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
284,2010,9,159 005
285,2010,9,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
286,2010,9,198 285
287,2010,9,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
288,2010,9,1 056 075
289,2010,9,"4.3. из них: просроченная задолженность, млн.руб."
290,2010,9,41 703
291,2010,9,"5. Средневзвешенный срок кредитования, месяцев"
292,2010,9,"196,7"
293,2010,9,"6. Средневзвешенная ставка, %"
294,2010,9,"13,38"
295,2010,10,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
296,2010,10,613
297,2010,10,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
298,2010,10,187 388
299,2010,10,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
300,2010,10,234 080
301,2010,10,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
302,2010,10,1 069 725
303,2010,10,"4.3. из них: просроченная задолженность, млн.руб."
304,2010,10,42 664
305,2010,10,"5. Средневзвешенный срок кредитования, месяцев"
306,2010,10,"197,3"
307,2010,10,"6. Средневзвешенная ставка, %"
308,2010,10,"13,35"
309,2010,11,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
310,2010,11,617
311,2010,11,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
312,2010,11,218 188
313,2010,11,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
314,2010,11,272 953
315,2010,11,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
316,2010,11,1 086 368
317,2010,11,"4.3. из них: просроченная задолженность, млн.руб."
318,2010,11,43 440
319,2010,11,"5. Средневзвешенный срок кредитования, месяцев"
320,2010,11,"196,6"
321,2010,11,"6. Средневзвешенная ставка, %"
322,2010,11,"13,27"
323,2010,12,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
324,2010,12,622
325,2010,12,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
326,2010,12,250 704
327,2010,12,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
328,2010,12,315 291
329,2010,12,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
330,2010,12,1 105 496
331,2010,12,"4.3. из них: просроченная задолженность, млн.руб."
332,2010,12,44 693
333,2010,12,"5. Средневзвешенный срок кредитования, месяцев"
334,2010,12,"195,9"
335,2010,12,"6. Средневзвешенная ставка, %"
336,2010,12,"13,18"
337,2011,1,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
338,2011,1,631
339,2011,1,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
340,2011,1,301 433
341,2011,1,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
342,2011,1,380 061
343,2011,1,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
344,2011,1,1 129 373
345,2011,1,"4.3. из них: просроченная задолженность, млн.руб."
346,2011,1,41 632
347,2011,1,"5. Средневзвешенный срок кредитования, месяцев"
348,2011,1,"196,3"
349,2011,1,"6. Средневзвешенная ставка, %"
350,2011,1,"13,05"
351,2011,2,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
352,2011,2,612
353,2011,2,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
354,2011,2,15 270
355,2011,2,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
356,2011,2,20 507
357,2011,2,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
358,2011,2,1 132 982
359,2011,2,"4.3. из них: просроченная задолженность, млн.руб."
360,2011,2,42 321
361,2011,2,"5. Средневзвешенный срок кредитования, месяцев"
362,2011,2,"196,4"
363,2011,2,"6. Средневзвешенная ставка, %"
364,2011,2,"12,63"
365,2011,3,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
366,2011,3,619
367,2011,3,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
368,2011,3,40 772
369,2011,3,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
370,2011,3,56 270
371,2011,3,"4. Задолженность по ипотечным жилищным кредитам, предоставленным кредитными организациями, млн.руб."
372,2011,3,1 139 159
373,2011,3,"4.3. из них: просроченная задолженность, млн.руб."
374,2011,3,42 075
375,2011,3,"5. Средневзвешенный срок кредитования, месяцев"
376,2011,3,"195,8"
377,2011,3,"6. Средневзвешенная ставка, %"
378,2011,3,"12,50"
379,2011,4,"1. Количество кредитных организаций, предоставивших ипотечные жилищные кредиты, единиц"
380,2011,4,627
381,2011,4,"2. Количество ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, единиц"
382,2011,4,75 333
383,2011,4,"3. Объем ипотечных жилищных кредитов, предоставленных физическим лицам-резидентам, млн.руб."
384,2011,4,105 272
